time,RM_GRF_x,RM_GRF_y,RM_GRF_z,RM_CTr_pos,RM_CTr_acc,RM_TrF_pos,RM_TrF_acc,RM_FTi_pos,RM_FTi_acc
0.17400000000000002,-8.67465968487437,1.6722191802764235,10.346878865150794,-0.09029432447155973,-0.0191416071381787,-0.08473790634364044,0.08807936927630688,0.037443595401814085,-0.06019632390120386
0.176,-8.17991698817522,1.4071670536112353,9.971374717215314,-0.08756050624820848,-0.023461273470390634,-0.07821974678849822,0.08362732711803146,0.03465692599424246,-0.05312039893303458
0.178,-7.683563789013648,1.1398900905888802,9.606792624734027,-0.08478699464267667,-0.027750028633709345,-0.07169879489579466,0.0792044148519578,0.031821941732052425,-0.04607768866413247
0.18,-7.187618843370483,0.8733604478616042,9.24619950269157,-0.08194071183648072,-0.03198211332072352,-0.06517272371756246,0.07483490738825432,0.028898380236395516,-0.03909587201055403
0.182,-6.6924569429464755,0.6081850463123057,8.890419442461775,-0.07902808370652091,-0.036164199910099684,-0.05864018391361309,0.07051096575108115,0.025893793576944983,-0.03216757229535676
0.184,-6.199254531099707,0.3461968163740391,8.54178927883061,-0.07606901384992634,-0.04031128783112935,-0.05210311607166156,0.06621892019247907,0.022832489302838842,-0.025276734437026147
0.186,-5.705645659498362,0.08324436188607764,8.195169774423269,-0.07301670030471882,-0.04439036112799609,-0.04555434172413575,0.06198681565239984,0.019656976643522693,-0.018458406541672405
0.188,-5.215277400694132,-0.1746965832535381,7.858095444786662,-0.06993771294887502,-0.04845013376928102,-0.03900202450415388,0.05777158299810839,0.016448772286820162,-0.011660634081246197
0.19,-4.684066144101469,-0.46988925859722297,7.5047095894925455,-0.06659192665197612,-0.05240281158973689,-0.03183010814545003,0.053339926277380545,0.012698004946915987,-0.005200968779662817
0.192,-4.126770009559279,-0.8120666337064257,7.147786522641507,-0.06307554132503326,-0.05572133987487468,-0.024216857629678887,0.04896464701419477,0.008281908420435882,-9.185359979486962e-05
0.194,-3.547783697337426,-1.1938448786655802,6.791227689562412,-0.05938970453629093,-0.05849220925031352,-0.016202777863291086,0.04463571900812188,0.003264024167114547,0.0038548146570940777
0.196,-2.638815494013517,-1.5557719937641377,6.67555387618248,-0.05553556385399368,-0.060801910341672566,-0.007828373752737225,0.04034311605873271,-0.0022921063533133126,0.00682713918974045
0.198,-1.5173528671560224,-1.9134270262513204,6.711462765237157,-0.051514266846386,-0.06273693377457093,0.0008658497955320924,0.03607681196559809,-0.008322941681112996,0.009013223196880683
0.2,-0.36710058322914807,-2.291286757428866,6.763147689489503,-0.04732696108171242,-0.06438377017462779,0.009839387875066259,0.031826780528288835,-0.014764940356549804,0.010601169877251206
0.202,0.8055408051209476,-2.683700313479176,6.829951755971511,-0.042974794128217475,-0.06582891016746226,0.019051735579414655,0.027582995546375774,-0.021554560919889033,0.011779082429588436
