time,LH_GRF_z,LH_CTr_theta,LH_CTr_vel,LH_TrF_theta,LH_TrF_vel,LH_FTi_theta,LH_FTi_vel,LH_Tip_linear_acc_z,RH_GRF_z,RH_CTr_theta,RH_CTr_vel,RH_TrF_theta,RH_TrF_vel,RH_FTi_theta,RH_FTi_vel,RH_Tip_linear_acc_z,LM_GRF_z,LM_CTr_theta,LM_CTr_vel,LM_TrF_theta,LM_TrF_vel,LM_FTi_theta,LM_FTi_vel,LM_Tip_linear_acc_z,RM_GRF_z,RM_CTr_theta,RM_CTr_vel,RM_TrF_theta,RM_TrF_vel,RM_FTi_theta,RM_FTi_vel,RM_Tip_linear_acc_z,LF_GRF_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel,LF_Tip_linear_acc_z,RF_GRF_z,RF_ThC1_theta,RF_ThC1_vel,RF_ThC3_theta,RF_ThC3_vel,RF_CTr_theta,RF_CTr_vel,RF_TrF_theta,RF_TrF_vel,RF_FTi_theta,RF_FTi_vel,RF_Tip_linear_acc_z
0.75,17.23566545447208,-0.22065022884793373,0.5462940545261141,0.11521387415560469,-0.45730992637082607,0.1667973789089749,-0.5375823810327668,-146.57607987792306,14.210422226289818,0.2092896270321157,1.328612065737761,0.20347524959399774,1.064661686871851,-0.3201019129884937,-1.6339481985603477,183.48358572519584,18.49210715812984,0.1055508778960417,0.7833850320854097,-0.25271487432244927,-1.0780231748920703,-0.20239142305944424,-0.8756586218327228,121.82797925979705,15.593179018217153,-0.12251710358268549,0.1919054313688745,-0.1520639700402365,0.6491375923457221,0.046136188649859786,-0.1909654302346797,-46.257383310183215,21.91448278712887,0.28703175464585545,-0.20965659051850327,-0.57329854275411,0.08790437550856289,0.9261047678048484,-0.4703112851179414,-0.215738850153002,-0.23317396763550824,-0.008679221344738017,0.8160809404600295,-380.2521130423844,24.621006683386565,-0.153932628817975,0.32430946303071695,0.4596271385823418,-0.16923916862753852,0.7611413915148756,-0.1385896700293654,0.31611242169140913,0.28933178374450086,0.2801073925114967,0.3120348307252607,-649.7473926689136
0.76,16.675780672433852,-0.21513922312792644,0.5511005720007289,0.11063626538605198,-0.457760876955271,0.1613471408863416,-0.545023802263328,-140.7280207574443,14.307263669511885,0.22293965087249681,1.365002384038111,0.2146356836016671,1.1160434007669362,-0.3369435024927032,-1.6841589504209498,189.69279834883434,18.916289292291545,0.11356498585682025,0.8014107960778546,-0.26371295006788337,-1.09980757454341,-0.21134720203797389,-0.8955778978529644,125.9294740360301,15.095432521739468,-0.12053652739158144,0.1980576191104047,-0.1455748157041452,0.6489154336091291,0.04415566209174593,-0.1980526558113857,-43.70699948775884,21.81080999891234,0.2849389441301246,-0.20928105157308474,-0.5724038775265369,0.08946652275730882,0.9214898807408963,-0.4614887063952078,-0.2180870137020959,-0.23481635490938957,-0.0006471582331332004,0.8032063111604816,-388.4949070100292,24.738398344487063,-0.15066709668383843,0.32655321341365784,0.45792511004144004,-0.17020285409017344,0.7598330901787701,-0.13083013361054885,0.3189884084530131,0.28759867616039436,0.28311169108850737,0.3004298577010678,-653.2393963358638
0.77,16.118237064331662,-0.2095631292871058,0.557609384082064,0.10605118361258625,-0.4585081773465727,0.15579608578971937,-0.5551055096622237,-134.8141775191045,14.328591991340733,0.23698513102919744,1.4045480156700623,0.22637821295559699,1.1742529353929887,-0.35432718946135977,-1.7383686968656553,195.65785390112842,19.327795209645735,0.1217658873836566,0.8200901526836348,-0.274945311850452,-1.1232361782568645,-0.22050796030849162,-0.9160758270517738,129.97721296641737,14.59952328432245,-0.11847393033258896,0.2062597058992477,-0.13908679971704116,0.6488015987104051,0.04208017568564268,-0.20754864061032496,-41.089156500712235,21.713241746821478,0.28284925296227414,-0.20896911678504604,-0.5714899505984541,0.09139269280827866,0.916988379058897,-0.4501501681999365,-0.22045519955080245,-0.23681858487065444,0.007218669649420427,0.7865827882553627,-396.5953036459215,24.85807323636152,-0.14737895985792762,0.3288136825910809,0.45621339255125554,-0.17117174901845056,0.7586019909556981,-0.1231099223071963,0.32184640098964085,0.28579925366277736,0.28600061288902984,0.28889218005224704,-656.6212406435525
0.78,15.568143161638378,-0.20395991539594643,0.5603213891159364,0.10146298808749027,-0.4588195525095984,0.15020302357893525,-0.5593062210784122,-128.89240901034088,14.258878096746662,0.25146256290159297,1.447743187239553,0.2387840705166522,1.2405857561055222,-0.37229892064581055,-1.7971731184450779,201.32336017496988,19.724678772381495,0.13016067841654053,0.839479103288393,-0.2864299609073359,-1.14846490568839,-0.2298799155450245,-0.9371955236532864,133.95869798885292,14.111281903895632,-0.11637715791197639,0.20967724206125693,-0.13259925804201536,0.6487541675025799,0.03996512267621058,-0.21150530094320996,-38.461939042241035,21.62322087030539,0.2807608615227072,-0.20883914395669612,-0.5705679979618257,0.09219526366284203,0.9125341212860447,-0.44542577728522437,-0.2228317280243475,-0.23765284735450531,0.015015232853202443,0.7796563203782015,-404.6680002063631,24.979932136760535,-0.14406806227325283,0.3310897584674788,0.45449193254346404,-0.17214600077914977,0.7574477130678765,-0.11542778878216309,0.32468574347428725,0.2839342484646401,0.288774812073329,0.2774199184299164,-659.8938614282595
0.79,15.017758975459339,-0.19826845651941458,0.5691458876531857,0.09686273165804708,-0.46002564294431864,0.1444732469933449,-0.5729776585590346,-122.86868751937682,14.079067043865182,0.266417211764682,1.495464886308906,0.25195848218258715,1.3174411665934942,-0.3909150758926244,-1.861615524681387,206.62367318307176,20.104750214847932,0.13875730499921526,0.8596626582674738,-0.29818730801701776,-1.1757347109681848,-0.23946992771250553,-0.9590012167481038,137.85951555864784,13.621836142617319,-0.11417094262128612,0.2206215290690275,-0.1261107483028226,0.6488509739192766,0.03772277516538619,-0.22423475108243884,-35.73063452033354,21.53796837632159,0.27867429192509524,-0.20865695976119425,-0.5696221971238278,0.094580083799789,0.9082258369599201,-0.4308284326124623,-0.22523258620965844,-0.2400858185310939,0.02259681189174418,0.7581579038541737,-412.5264036070087,25.10387656657642,-0.14073426159299526,0.33338006802575704,0.45276067507426454,-0.17312574691994986,0.7563698904302474,-0.10778226376291222,0.32750578963750576,0.2820046163218515,0.29143491976069,0.2660107687361024,-663.0593923733986
0.8,14.475703142060258,-0.19255463711648424,0.5713819402930337,0.09225903604371379,-0.46036956143332974,0.1387088294932291,-0.5764417500115804,-116.85512893077833,13.764677604225428,0.28189720274306407,1.547999097838204,0.2660145135843641,1.405603140177697,-0.41023543514318483,-1.9320359250560415,211.46853757782534,20.465438400917503,0.14756398816246985,0.8806683163254586,-0.31023854415814317,-1.205123614112541,-0.24928506431953054,-0.9815136607025016,141.6639135941395,13.141096516374517,-0.11193733356878473,0.22336090525013896,-0.11962151809870526,0.6489230204117332,0.03544846379824986,-0.22743113671363294,-33.006801910356245,21.46026357062213,0.2765877700271142,-0.20865218979810307,-0.5686707364154286,0.09514607083991322,0.903953146897038,-0.4272690062882112,-0.2276391054765947,-0.24065192669362467,0.030125798079956665,0.7528986188212485,-420.38793185562736,25.22980975684682,-0.13737741986452046,0.33568417284748076,0.4510195647705513,-0.1741110303713267,0.7553681616335256,-0.10017287967217792,0.33030589627321705,0.2800106635711286,0.29398155971678325,0.2546639956093222,-666.1186224192126
0.81,13.93499567472631,-0.1867622067110945,0.5792430405389737,0.08764280866366121,-0.4616227380052573,0.1328226294179795,-0.5886200075249592,-110.75621090253956,13.37555528649154,0.2964598046349549,1.4562601891890847,0.2804572706424828,1.4442757058118705,-0.42838034765424715,-1.8144912511062317,214.9894592235156,20.82193748549732,0.15558561644613947,0.8021628283669618,-0.3220143143296199,-1.177577017147674,-0.25819327830812566,-0.8908213988595121,144.61498996724129,12.718546352982917,-0.10960780779827081,0.23295257705139155,-0.11312920807698838,0.6492310021716879,0.0330621153312305,-0.2386348467019364,-30.45482497259524,21.387432192132867,0.27450093935684106,-0.20868306702731543,-0.5676998187038895,0.0970917711539121,0.8998039878073248,-0.4149159089713139,-0.23006494695851729,-0.2425841481922597,0.03747205468149454,0.7346256601537874,-428.04990600886566,25.38616253771266,-0.13433966662197758,0.3037753242542879,0.44944144767776323,-0.1578117092788045,0.7538101181827045,-0.15580434508211116,0.33319852467930855,0.2892628406091502,0.2971683879338633,0.3186828217080051,-669.7006538362889
0.8200000000000001,13.400653774136355,-0.18092970865628807,0.5832498054806429,0.0830192472220303,-0.46235614416309107,0.12687437668554713,-0.594825273243238,-104.65339175206506,0.0,0.30617430872904366,0.971450409408875,0.2948386232369944,1.4381352594511565,-0.44006897120534577,-1.168862355109862,240.10118882000785,0.0,0.15996141090690968,0.4375794460770216,-0.33299578060559676,-1.0981466275976848,-0.2629056214559758,-0.4712343147850129,168.84766766260867,12.343577388014651,-0.10723020424037327,0.23776035578975396,-0.10663420759098562,0.6495000486002767,0.030619390464376117,-0.24427248668543802,-28.335428997573185,21.32115687574355,0.2724130674387165,-0.20878719181245398,-0.5667197924640923,0.09800262397972048,0.8957146587805253,-0.4089329026799593,-0.23249951285053158,-0.24345658920142954,0.044729435963718936,0.7257381282224397,-435.62121410555955,0.0,-0.1325324624273014,0.18072041946761708,0.4484816262763441,-0.09598214014191475,0.7487627560116816,-0.5047362171022862,0.33718520909735183,0.3986684418043285,0.3047119265068035,0.7543538572940212,-731.5889499588766
0.8300000000000001,12.87068197052156,-0.17503997110231478,0.588973755397329,0.07838520854957305,-0.46340386724572497,0.12083747729999623,-0.6036899385550895,-98.5164079795722,0.0,0.3067859805657497,0.06116718367060181,0.3075589998516126,1.2720376614618223,-0.43964026674630996,0.042870445903581134,238.29526437460873,0.0,0.15781268637741763,-0.2148724529492052,-0.3420802352562064,-0.9084454650609641,-0.2601480842392466,0.2757537216729167,165.10189730690112,11.97243729834064,-0.10478391812907044,0.2446286111302834,-0.10013536358457421,0.6498844006411403,0.02809612788347162,-0.2523262580904496,-26.177348072829695,21.260503183161518,0.27032370802366135,-0.20893594150551698,-0.5657267540410691,0.09930384230232292,0.8917108012721736,-0.4003857508351638,-0.234946542185534,-0.2447029335002432,0.051859852504067196,0.713041654034826,-442.9977716380816,0.0,-0.13288649812284903,-0.035403569554762204,0.44861635504425945,0.01347287679153708,0.7377507042664342,-1.1012051745247442,0.34306520786652966,0.587999876917783,0.31962911089253476,1.4917184385731252,-746.4876780198244
0.84,12.34442880470818,-0.1690859640312878,0.5954007071026973,0.0737378297162083,-0.4647378833364746,0.11470110050394948,-0.6136376796046755,-92.34429065901818,0.0,0.29577063697526274,-1.1015343590486948,0.31725259834023445,0.9693598488621835,-0.4238905482865066,1.5749718459803386,235.75797490896178,0.0,0.14736285859058823,-1.0449827786829402,-0.3484064882674517,-0.6326253011245286,-0.24801427048162789,1.2133813757618739,157.37238805841648,11.604416752711362,-0.10226182515294381,0.25220929761266275,-0.09363042110284259,0.6504942481731626,0.02548366064913944,-0.26124672343321825,-23.98055781536535,21.20506531909146,0.2682314112617876,-0.20922967618737243,-0.5647202591250183,0.10064949160507597,0.8877981519533659,-0.3912649318807748,-0.23740587436021207,-0.24593321746780583,0.058854234993264795,0.6994382489197599,-450.15606362788503,0.0,-0.13601576474808558,-0.31292666252365486,0.4501822612831174,0.15659062388579392,0.7193888646966957,-1.836183956973847,0.3513256341129207,0.8260426246391062,0.34340676049525487,2.377764960272011,-767.8890968746236
0.85,11.825518462869615,-0.16309690086004963,0.5989063171238179,0.06908317443143935,-0.4654655284768952,0.10851046330217753,-0.6190637201771945,-86.1794208154923,0.0,0.2726422896109651,-2.312834736429764,0.32365316230849916,0.6400563968264716,-0.3925585045324694,3.1332043754037198,232.99749530226075,0.0,0.12793068829437904,-1.9432170296209195,-0.3515801987202322,-0.31737104527805315,-0.226001118470067,2.2013152011560897,145.77768360929423,11.243493611791154,-0.09969838297782233,0.2563442175121486,-0.08712215218002707,0.6508268922815516,0.02282253633111936,-0.266112431802008,-21.78151504676258,21.156137124133924,0.2661375123107401,-0.20938989510475015,-0.5637064243036798,0.1013834821338544,0.8839352525561275,-0.3862899397238384,-0.23987191717471323,-0.24660428145011626,0.06577441709092585,0.6920182097661056,-457.1491427325331,0.0,-0.1422542146184162,-0.623844987033062,0.4534040125122167,0.322175122909929,0.6932479413421154,-2.614092335458029,0.3621714159826335,1.08457818697128,0.37613116382975825,3.272440333450338,-794.9886184033276
0.86,11.307714606689132,-0.15701825623711127,0.6078644622938362,0.06440764696399742,-0.4675527467441931,0.10218128459728515,-0.6329178704892385,-79.93066672648011,0.0,0.23861483986904192,-3.4027449741923177,0.327576115479834,0.3922953171334842,-0.34781371375464,4.474479077782939,229.58534568848825,0.0,0.09979788791201054,-2.8132800382368495,-0.3516998681282169,-0.01196694079846905,-0.1948335554793391,3.1167562990727897,130.63859605318237,10.882768388512904,-0.09703112233423486,0.2667260643587466,-0.08060291812149278,0.6519234058534287,0.020038859814759703,-0.2783676516359655,-19.501201426498916,21.11099059946004,0.2640379491915873,-0.20995631191528252,-0.5626752674637016,0.10311568399782312,0.8801931810399801,-0.37420715161473606,-0.24235289718753686,-0.24809800128236248,0.07251369357349216,0.6739276482566309,-463.8374517315931,0.0,-0.15169200414376946,-0.9437789525353263,0.45841623968811024,0.5012227175893558,0.6596780906580081,-3.356985068410734,0.37554824705069695,1.3376831068063422,0.41673804261315345,4.060687878339519,-825.9595790779167
0.87,10.798780228661041,-0.15091544118906608,0.610281504804519,0.059726165724490195,-0.46814812395072275,0.09581474562634561,-0.6366538970939541,-73.70634753016603,0.0,0.1958102917401448,-4.280454812889711,0.33017304740595305,0.25969319261190393,-0.29306982732356235,5.474388643107764,224.72795106292307,0.0,0.06396283770540757,-3.5835050206602963,-0.3491792571204934,0.25206110077234944,-0.15610526690327586,3.8728288576063226,112.43585392503442,10.5308577688388,-0.09433610405032511,0.26950182839097503,-0.07408039189442399,0.6522526227068794,0.017222371073310302,-0.28164887414494005,-17.23234331538903,21.072754355666817,0.26193666862546783,-0.21012805661194678,-0.5616396118950733,0.10356555686282798,0.8764828919879182,-0.37102890520619436,-0.24483762465115197,-0.24847274636151107,0.07920529893222121,0.6691605358729049,-470.3968841224015,0.0,-0.16421222148689793,-1.252021734312847,0.4652754032568886,0.6859163568778359,0.6196153266075303,-4.006276405047782,0.3911593693416042,1.5611122290907276,0.4633486012885669,4.661055867541347,-858.2479930820749
0.88,10.291156032371557,-0.14472092940441997,0.6194511784646112,0.05502090337716627,-0.47052623473239213,0.0893065461631731,-0.6508199463172506,-67.38181916212207,0.0,0.14653973618063076,-4.927055555951404,0.3322831530539632,0.21101056480101743,-0.23190633487139767,6.116349245216468,217.8989736064751,0.0,0.02186037837910767,-4.210245932629991,-0.3444996280280153,0.4679629092478099,-0.11186077069593775,4.424449620733811,91.81576174115392,10.179334104672368,-0.09153672193246437,0.2799382117860738,-0.0675441395390652,0.653625235535879,0.014282342842027408,-0.29400282312828946,-14.867484295869742,21.03800113899893,0.25982817137520364,-0.21084972502641852,-0.5605875378802092,0.10520740148640684,0.8728901435354057,-0.3592748452512451,-0.24733552079738094,-0.24978961462289728,0.0857202764772654,0.6514977545044195,-476.6580070883582,0.0,-0.17952817806342555,-1.5315956576527623,0.4739598266465959,0.8684423389707319,0.574408698788909,-4.520662781862128,0.40847912495847577,1.7319755616871546,0.5136223271522612,5.027372586369427,-888.9567092632044
0.89,9.84015170334762,-0.13848881692840673,0.6232112476013241,0.05030486378573658,-0.4716039591429695,0.08274033498080766,-0.6566211182365445,-61.48998257065633,0.0,0.09291052594706567,-5.36292102335651,0.3342248386308537,0.1941685576890506,-0.16746997112484058,6.443636374655709,208.97947302601563,0.0,-0.024873826128974347,-4.673420450808202,-0.3380245225841212,0.6475105443894125,-0.06423898006628573,4.7621790629652025,69.56496613665234,9.835243716829572,-0.08869533450894126,0.2841387423523106,-0.06100124163862099,0.6542897900444211,0.011292470814211034,-0.2989872027816374,-12.48969815324897,21.009379275923713,0.2577162056200171,-0.21119657551865179,-0.5595292139946663,0.10583238855429444,0.8693431910706227,-0.3546952464782982,-0.24983800246828952,-0.25024816709085795,0.0921661987375909,0.644592226032549,-482.7881223070674,0.0,-0.1972201485186303,-1.7691970455204735,0.4843601639556424,1.0400337309046492,0.5256948821952904,-4.8713816593618615,0.42676795054596556,1.8288825587489788,0.5650671750851368,5.144484793287562,-915.2790788050243
0.9,9.473090398656462,-0.13218776985155417,0.6301047076852556,0.04556906591344663,-0.47357978722899485,0.07606776897992229,-0.6672566000885366,-55.973832897586945,0.0,0.03670177323031179,-5.620875271675388,0.3358683101028117,0.16434714719579802,-0.10227381650080289,6.5196154624037685,198.08156755615397,0.0,-0.07456183373442724,-4.968800760545289,-0.3299226941545095,0.8101828429611713,-0.015232469512651725,4.9006510553634,46.522868928068874,9.494825025676155,-0.08577693735837064,0.29183971505706285,-0.054446160238853944,0.6555081399767043,0.008211218492750166,-0.3081252321460868,-10.040277774026093,20.985222333807112,0.25559788093913977,-0.21183246808773593,-0.5584594320128788,0.1069781981787421,0.8658801979166773,-0.3462993153945493,-0.25234889093444385,-0.2510888466154326,0.0984855196425983,0.6319320905007405,-488.7105616879304,0.0,-0.21676969037189595,-1.9549541853265655,0.4962663812243728,1.1906217268730368,0.4753227078476207,-5.0372174347669665,0.44509602660809733,1.832807606213177,0.6152783941967628,5.021121911162596,-934.9541751478698
0.91,9.110567613049298,-0.125822380069554,0.6365389782000158,0.040813010010344514,-0.4756055903102116,0.06929608841073881,-0.677168056918348,-50.40275234695255,0.0,-0.020624341464724312,-5.732611469503611,0.33678644582634765,0.091813572353594,-0.038203297088251695,6.407051941255119,185.34851973747212,0.0,-0.125573833091542,-5.101199935711476,-0.3201765825616026,0.9746111592906892,0.03344217658217408,4.86746460948258,23.47444780227231,9.158921542181627,-0.08278802583500333,0.29889115233673047,-0.047877982622751974,0.6568177616101969,0.0050461210971099995,-0.3165097395640167,-7.533475207865395,20.965752963719535,0.2534728661301,-0.21250148090397603,-0.5573796978816502,0.10797341312286379,0.8624916417734843,-0.3388556143193,-0.25486632356340105,-0.2517432628957206,0.10469223337140995,0.6206713728811653,-494.4764532810264,0.0,-0.2375898816018196,-2.082019122992365,0.5093597402417855,1.3093359017412765,0.4253074364747033,-5.001527137291739,0.46238552885150747,1.7289502243410138,0.6621035940530368,4.682519985627398,-946.6664195180351
0.92,8.754286872435483,-0.11941195039395033,0.6410429675603679,0.036042773485673765,-0.47702365246707484,0.062455027643746476,-0.6841060766992334,-44.800136954980296,0.0,-0.07786506049645261,-5.72407190317283,0.3363943400276832,-0.039210579866444384,0.02339967424917979,6.160297133743148,170.84159004461293,0.0,-0.17637642843990292,-5.080259534836093,-0.308636040835423,1.1540541726179576,0.08039288607368472,4.695070949151065,1.0608751500629552,8.82995714700209,-0.07974975425067828,0.3038271584325056,-0.04130063765521538,0.6577344967536591,0.0018223321495442419,-0.3223788947565758,-4.988223974951582,20.951828201098397,0.25134316823134645,-0.21296978987535575,-0.5562929972458126,0.10867006358376008,0.8591551915378178,-0.33364502356664216,-0.2573883371063203,-0.2522013542919255,0.11082012207688473,0.6127888705474773,-500.1360798116048,0.0,-0.25905124737844765,-2.146136577662805,0.5232188256231745,1.3859085381388914,0.3777810046681434,-4.752643180655991,0.4774818070401076,1.5096278188600154,0.7037441364012804,4.164054234824365,-950.30320734938
0.93,8.400506691407745,-0.11290888394869436,0.6503066445255973,0.03124066728988601,-0.4802106195787754,0.05547152610459,-0.6983501539156479,-39.097228446412394,0.0,-0.1340160172275985,-5.615095673114589,0.3340614263762757,-0.23329136514074755,0.08163389335113735,5.823421910195757,154.518747651607,0.0,-0.22556396342170332,-4.918753498180039,-0.29508707531746176,1.3548965517961253,0.1245506826212883,4.415779654760358,-20.27003979809622,8.502613326471893,-0.07661194807143931,0.3137806179238964,-0.034701980118513616,0.6598657536701767,-0.001520008620670578,-0.334234077021482,-2.3446141522658746,20.941076553467784,0.24920290971620018,-0.2140258515146265,-0.5551929329539489,0.11000642918637116,0.855920492314308,-0.32346992235098293,-0.25991802304278805,-0.25296859364677404,0.11679361663553359,0.5973494558648859,-505.61661907996955,0.0,-0.28050568096184786,-2.145443358340021,0.5373466044250685,1.4127778801894086,0.33490294953650024,-4.287805513164317,0.489258618454625,1.1776811414517363,0.7388051346181786,3.506099821689823,-946.9706062252407
0.9400000000000001,8.054640874141604,-0.1063791505493531,0.6529733399341264,0.02642918131496802,-0.48114859749179906,0.04844704223948224,-0.7024483865107755,-33.400149933024174,0.0,-0.18822484259646255,-5.4208825368864035,0.3292032385651321,-0.48581878111436105,0.13594001644342685,5.430612309228949,136.28082468689627,0.0,-0.2718907254852889,-4.6326762063585605,-0.279319410022541,1.576766529492074,0.165142578898824,4.059189627753571,-40.266167367154196,8.184679803530809,-0.0734456372195793,0.31663108518600186,-0.02809700863101753,0.6604971487496086,-0.004896311530109217,-0.33763029094386393,0.3070396574055678,20.936698176942325,0.2470595537924004,-0.21433559237997724,-0.5540890860154121,0.11038469385368233,0.8527147011348679,-0.32057911794400873,-0.26244979782824057,-0.2531774785452523,0.12272321659095672,0.5929599955423137,-511.0724790500456,0.0,-0.3013134190519459,-2.080773809009806,0.5512200628014924,1.3873458376423842,0.2987086084020719,-3.619434113442832,0.4967505792923539,0.7491960837728906,0.7663061082345021,2.750097361632342,-938.7046540842279
0.9500000000000001,7.689458917003082,-0.09930501540496366,0.707413514438944,0.021240859056621555,-0.5188322258346464,0.04081368665936387,-0.7633355580118372,-27.04778995174511,0.0,-0.23976898070729113,-5.154413811082859,0.3213608409770335,-0.7842397588098626,0.1860156211677439,5.007560472431704,116.04182600116437,0.0,-0.31431467664186014,-4.242395115657121,-0.2611860302118913,1.813337981064972,0.20165687021984702,3.651429132102302,-58.84628041078585,7.850547458664852,-0.06998287918849531,0.3462758031083979,-0.020983395228832278,0.7113613402185252,-0.008595932447412209,-0.3699620917302991,3.2956263090665665,20.905163286116043,0.24473301805933542,-0.23265357330649883,-0.5524285541458755,0.1660531869536519,0.8491820818064371,-0.35326193284308527,-0.2649886888481418,-0.2538891019901235,0.1284798542553137,0.5756637664356967,-516.1224193734158,0.0,-0.3208794427417757,-1.9566023689829792,0.5643559753819951,1.3135912580502729,0.2708954639102813,-2.781314449179062,0.4992911066143754,0.2540527322021535,0.7856672699098501,1.936116167534807,-927.9371078754185
0.96,7.317131774164596,-0.09191852589002839,0.738648951493527,0.015868642970665196,-0.537221608595636,0.03279703865293633,-0.801664800642754,-20.517344552888428,0.0,-0.2880655154412431,-4.8296534733951955,0.3102719911385913,-1.1088849838442216,0.23175299585847442,4.573737469073053,93.82864096641542,0.0,-0.35205836418825287,-3.7743687546392732,-0.24065261185411568,2.053341835777561,0.2338157452990714,3.215887507922438,-76.03539910107162,7.579542654126062,-0.06630442012200918,0.3678459066486131,-0.01363755585951845,0.7345839369313828,-0.012540020304481326,-0.39440878570691174,6.432942235254885,20.861955969890424,0.24229737138686608,-0.24356466724693437,-0.5498623628011456,0.2566191344729907,0.845398945971051,-0.3783135835386031,-0.2675293015728803,-0.2540612724738489,0.13418346464718708,0.5703610391873393,-521.0081644382,0.0,-0.338704022664011,-1.7824579922235295,0.5763793222228973,1.2023346840902227,0.25257777812301613,-1.831768578726517,0.4966251154628183,-0.26659911515571344,0.7966929169405671,1.1025647030716956,-916.7974355968081
0.97,6.9396064986548005,-0.08423204978987157,0.768647610015681,0.010318115405689882,-0.5550527564975314,0.024409159926042766,-0.8387878726893564,-13.74518256521947,0.0,-0.33272015282413747,-4.465463738289438,0.29593534979338293,-1.4336641345208345,0.2732105765924292,4.145758073395478,69.83636492396428,0.0,-0.3846897584660443,-3.2631394277791435,-0.2178369877306393,2.2815624123476375,0.2615687306098714,2.7752985310800002,-91.92226514262752,7.5601022874063,-0.06241728926612606,0.38871308558831236,-0.006071494112774886,0.7566061746743564,-0.01672113964786189,-0.4181119343380562,9.498273100651334,20.805455167236584,0.23976024751301084,-0.25371238738552404,-0.546507281042866,0.3355081758279588,0.841404275460055,-0.3994670510996001,-0.27007404638922794,-0.2544744816347644,0.13975980958509948,0.5576344937912397,-525.6065487394292,0.0,-0.3544475819936751,-1.5743559329664092,0.5870791187604524,1.069979653755504,0.24405949197383753,-0.85182861491786,0.48897036070234856,-0.7654754760469729,0.7995790591386214,0.28861421980542756,-906.5782768329103
0.98,6.558737344405099,-0.07625795488981756,0.7974094900054018,0.004594858710286556,-0.5723256695403326,0.015662112184526365,-0.87470477415164,-6.747269456109205,0.0,-0.37362006934298064,-4.089991651884317,0.27866846548543983,-1.7266884307943098,0.3106293704713408,3.7418793878911614,44.460263389484766,0.0,-0.412223988301642,-2.7534229835597666,-0.19303996031427467,2.4797027416364634,0.28511853826031897,2.3549807650447563,-106.6272050891215,7.542701310066045,-0.058328515866851074,0.4088773399274985,0.0017027864216995574,0.7774280534474444,-0.02113185502409921,-0.44107153762373214,12.702685827227391,20.740828319286067,0.23712928017578824,-0.2630967337222595,-0.5424800779326809,0.4027203110185118,0.8372370521047935,-0.416722335526154,-0.2726210097715692,-0.2546963382341283,0.14524243768512135,0.5482628100021869,-530.0221330914114,0.0,-0.36800461381290345,-1.355703181922835,0.5964414677946867,0.9362349034234274,0.24467201165052868,0.06125196766911534,0.4770181936715098,-1.1952167030838734,0.7949714622514187,-0.4607596887202692,-897.5068850613142
0.99,6.1762718456013745,-0.06800860897519068,0.8249345914626879,-0.0012955447669538314,-0.5890403477240388,0.0065679571342302945,-0.9094155050296071,0.4596618560105501,0.0,-0.4110700123418279,-3.744994299884724,0.2591608575362578,-1.9507607949182049,0.34450124150472017,3.387187103337935,18.290621060046703,0.0,-0.4352450563603264,-2.3021068058684424,-0.16676944275591993,2.6270517558354745,0.30498599435602375,1.9867456095704783,-120.30207341125222,7.528425590647795,-0.05404512917018938,0.42833866966616935,0.009673282154206039,0.7970495732506482,-0.025764730979738606,-0.46328759556393956,16.054285356614212,20.67158374250735,0.23441210311321686,-0.271717706257138,-0.537897522532234,0.45825554004469415,0.8329362577366115,-0.43007943681819816,-0.2751699452125716,-0.25489354410023757,0.15064176192924067,0.5399324244119319,-534.2756617542299,0.0,-0.37957760616523467,-1.1572992352331224,0.6046585903189217,0.821712252423501,0.25269573363700887,0.8023721986480187,0.46188302273259213,-1.5135170938917697,0.7840895525409227,-1.0881909710495963,-888.9303463829672
1.0,5.977366493025184,-0.059496379831315255,0.8512229143875422,-0.007347512677440357,-0.6051967910486525,-0.00286124351900229,-0.9429200653232584,7.251218293739526,0.0,-0.44596266858171485,-3.4892656239886963,0.23852420887214484,-2.063664866411294,0.37568418503729356,3.118294353257339,-7.9193065090983055,0.0,-0.4550434050173703,-1.9798348657043885,-0.1397603280966203,2.7009114659299613,0.32211075833772485,1.7124763981701097,-133.16622393625522,7.518258699891586,-0.049574158422146096,0.4470970748043285,0.017827989495045722,0.8154707340839683,-0.0306123320613254,-0.48476010815867926,19.545507940460862,20.597007908377254,0.23161635006331516,-0.2795753049901706,-0.5328763839031692,0.5021138629064836,0.8285408741868536,-0.4395383549757881,-0.27772084424025634,-0.2550899027684739,0.15590807365277276,0.5266311723532091,-538.3091808922757,0.0,-0.38974140625702125,-1.016380009178658,0.6121209176380578,0.7462327319136097,0.26534674781716494,1.2651014180156073,0.44502017949403044,-1.6862843238561687,0.7689114377579784,-1.5178114782944285,-879.8464803757112
