time,LF_Torque_Troch_CS_x,LF_Torque_Troch_CS_y,LF_Torque_Troch_CS_z,LF_Torque_Tibia_CS_x,LF_Torque_Tibia_CS_y,LF_Torque_Tibia_CS_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel
6.17,-0.04405123258052136,0.1509702427227375,0.1714158552220851,-0.012904974526727075,0.047826763063020715,-0.0209784339433988,0.08974758692321208,1.8595868720009234,0.8934461659621308,-0.8386939944685312,0.9684721042917556,1.5784126801478449,-0.20805637258163523,0.04977169519534419,0.3606753860030125,1.4124259825839203
6.18,-0.0470458956979697,0.15732023792929117,0.1626159641240202,-0.014399751961539064,0.050581550798976374,-0.028744215536810173,0.10614978971677139,1.6402202793559306,0.8858282918290542,-0.7617874133076574,0.9839951968359875,1.5523092544231898,-0.20764261905308073,0.041375352855449465,0.37502367534211034,1.434828933909782
6.19,-0.0501410371275505,0.16383385117164417,0.15367625971869353,-0.016063711155085394,0.053596929874873446,-0.03707251081229179,0.11995731537685556,1.3807525660084168,0.8791473154792794,-0.6680976349774825,0.9991586829529242,1.5163486116936742,-0.20731834430434248,0.032427474873825135,0.38960315513140553,1.457947978929519
6.2,-0.05332849246930904,0.1703376515804246,0.1446460790792492,-0.017871762613540804,0.05678278590441642,-0.04592909150515825,0.13076915269643902,1.0811837319583462,0.8735710688844998,-0.5576246594779621,1.013863990472518,1.4705307519593758,-0.20708958447147816,0.02287598328643281,0.4044218608275228,1.4818705696117263
6.21,-0.09454297108035709,0.2984694511308784,-0.024379700456479362,-0.055408090968199666,0.1270788061753266,-0.12534938314493077,0.12209884787983609,-0.8670304816602927,0.8782630100708443,0.4691941186344528,1.0002230385766622,-1.364095189585579,-0.20696296055231775,0.012662391916040683,0.4194888546266304,1.5066993799107586
6.22,-0.05489537423285665,0.1673096051935159,0.13956432999212703,-0.017722446687514007,0.05558155960961431,-0.049582379728441206,0.13076915269643904,0.8670304816602955,0.8735710688844996,-0.4691941186344639,1.013863990472518,1.364095189585579,-0.2069457141365672,0.0017246415750543642,0.43481432823800903,1.5325473611378648
6.23,-0.05646461157263408,0.16816061431847584,0.139210153485748,-0.017817517795103304,0.0555628671915648,-0.04958400991950638,0.13975654356280195,0.898739086636291,0.8685029134489695,-0.5068155435530186,1.027945507448476,1.4081516975958053,-0.20704581368425962,-0.010009954769241158,0.45040983928622125,1.5595511048212218
6.24,-0.0580709871398882,0.1690091083438104,0.138960967409638,-0.017912562349249095,0.055534814964355445,-0.049516691039252846,0.14908044484565694,0.9323901282854985,0.8630231685773593,-0.5479744871610182,1.0424880195830994,1.454251213462343,-0.20727209163910723,-0.02262779548476146,0.46628863881966,1.5878799533438737
6.25,-0.05971634182675305,0.1698567320491556,0.13882643152917568,-0.0180079772108321,0.05549764738073196,-0.04937714111510963,0.15876210599090199,0.9681661145245046,0.8570917022259225,-0.593146635143682,1.057513834556062,1.5025814972962515,-0.20763430501937244,-0.03622133802652083,0.48246586101387484,1.6177222194214858
6.26,-0.061402752541444325,0.17070536690223823,0.13881752079277468,-0.018104268515821108,0.05545174082035964,-0.04916189928320054,0.16882491024222349,1.00628042513215,0.8506627491879069,-0.6428953038015606,1.0730474423852427,1.5533607829180784,-0.20814327493829365,-0.05089699189212149,0.49895887445091647,1.6493013437041626
